FIPS,insurance,cancer,UrbanIntense,NoInternet,UNEMP,singleparent,LimEnglish,Housing_T,NDVI,VacantH,asthma,X,Y
17095,14.9,6.5,0.004,0.234,0.5344,0.5053,0.3582,0.8294,0.837212346,0.13,10.1,-90.21323826,40.93182798
17097,13.4,6.2,0.05,0.093,0.5172,0.4712,0.9124,0.5365,0.610553571,0.071,8.4,-87.63118454,42.32532272
17099,14.5,6.5,0.006,0.168,0.7092,0.6399,0.6087,0.3741,0.809405512,0.109,9.8,-88.88593793,41.34400278
17101,16,6.5,0.001,0.254,0.6376,0.6972,0.4642,0.8777,0.600097619,0.134,9.9,-87.72672984,38.71994802
17103,14.2,6.5,0.003,0.18,0.3121,0.3247,0.4642,0.5266,0.81690375,0.092,9.6,-89.30030925,41.74610544
17105,14.4,6.5,0.002,0.172,0.4876,0.83,0.227,0.6724,0.823441525,0.099,10,-88.55771581,40.89155789
17107,13.6,6.6,0.002,0.195,0.5172,0.2216,0.1477,0.4228,0.850414925,0.099,9.8,-89.36752091,40.12453635
17109,12.2,6.6,0.003,0.21,0.7971,0.3247,0.3582,0.8953,0.840530159,0.217,9.9,-90.67787766,40.45623124
17111,12.1,6.5,0.014,0.075,0.3121,0.3247,0.8112,0.0408,0.732911429,0.053,9,-88.45241993,42.32435079
17113,11.1,6.5,0.007,0.125,0.1822,0.2961,0.5492,0.6393,0.831717073,0.083,9.3,-88.84732428,40.49089162
17115,13.5,6.5,0.013,0.184,0.8468,0.7771,0.227,0.6425,0.824446875,0.126,10.3,-88.96155193,39.86000279
17117,12.7,6.6,0.002,0.189,0.7481,0.4518,0.1477,0.149,0.822002222,0.135,9.9,-89.92445505,39.26102296
17119,12.3,6.5,0.022,0.157,0.7092,0.5412,0.297,0.3725,0.734655,0.098,9.8,-89.90499843,38.82971226
17121,14.2,6.6,0.003,0.201,0.9217,0.8462,0.297,0.6517,0.601103448,0.127,10.3,-88.91898112,38.64957811
17123,12.9,6.5,0.002,0.234,0.6032,0.2069,0.1477,0.0274,0.82381087,0.172,9.7,-89.34479144,41.03317114
17125,13.8,6.5,0.001,0.211,0.8232,0.6832,0,0.1047,0.820285714,0.145,10.1,-89.9168138,40.23962223
17127,14.6,6.6,0.003,0.331,0.5172,0.6234,0.1477,0.8064,0.672162963,0.16,10.5,-88.7077397,37.2190502
17129,11.7,6.6,0.001,0.17,0.3981,0.5775,0,0.0519,0.843734286,0.091,9.5,-89.80217764,40.02741571
17131,12.7,6.6,0.001,0.187,0.5006,0.433,0.0707,0.1175,0.828612857,0.107,9.7,-90.74139389,41.20534502
17133,10,6.6,0.003,0.141,0.1369,0.1162,0.3582,0.0121,0.566790698,0.051,9,-90.17728455,38.27855945
17135,14.5,6.5,0.002,0.24,0.3981,0.3613,0.227,0.5689,0.800595775,0.135,10,-89.47884855,39.23104593
17137,13.5,6.5,0.003,0.206,0.5669,0.7112,0.297,0.7358,0.837765574,0.104,9.9,-90.20151954,39.71555614
17139,13.2,6.6,0.002,0.217,0.1484,0.1391,0.297,0.7354,0.8379375,0.083,10.1,-88.61929519,39.64147216
17141,13.9,6.5,0.004,0.176,0.5669,0.6065,0.8039,0.1936,0.816601176,0.078,9.6,-89.32072666,42.04256636
17143,13.1,6.5,0.014,0.2,0.8232,0.8462,0.6718,0.6444,0.776287879,0.121,10.1,-89.75998004,40.78806359
17145,15.8,6.5,0.002,0.224,0.7092,0.6972,0.0707,0.7854,0.509406522,0.131,10,-89.36702108,38.0837368
17147,10.9,6.6,0.002,0.134,0.2745,0.1573,0.0707,0.0041,0.856276471,0.095,9.3,-88.59108665,40.01035275
17149,14.2,6.5,0.001,0.262,0.4876,0.5775,0.1477,0.2563,0.806103297,0.183,10.2,-90.88630427,39.62248018
17151,13.8,6.6,0,0.379,0.9892,0.0134,0,0.304,0.632025641,0.418,10.1,-88.56162011,37.4127562
17153,16.5,6.3,0.001,0.452,0.9121,0.1812,0.1477,0.3337,0.474828571,0.314,11.3,-89.12659525,37.22298043
17155,12.9,6.5,0.003,0.189,0.1946,0.433,0.6087,0.0038,0.811325,0.239,9.4,-89.28578032,41.20448998
17157,16,6.4,0.002,0.23,0.4303,0.5053,0.297,0.5635,0.547195,0.148,10,-89.8251764,38.05208251
17159,13.1,6.6,0.002,0.204,0.5481,0.3613,0.3582,0.3454,0.661176744,0.138,10.1,-88.08513355,38.7123597
17161,14.8,6.4,0.022,0.181,0.6697,0.8682,0.8112,0.7816,0.762095238,0.088,9.6,-90.5674126,41.46732857
17163,13.5,6.4,0.02,0.222,0.7481,0.8383,0.4642,0.4499,0.693175342,0.14,10.4,-89.92839902,38.47032103
17165,14.5,6.6,0.003,0.277,0.9309,0.8809,0.4642,0.7934,0.509607143,0.145,10.7,-88.5407418,37.75313639
17167,11.9,6.5,0.011,0.157,0.6376,0.8077,0.297,0.6361,0.823152,0.085,9.9,-89.65891018,39.75817424
17169,13.8,6.5,0.001,0.193,0.5006,0.7905,0.6558,0.2257,0.828023529,0.178,9.8,-90.61509521,40.15804247
17171,13,6.5,0.001,0.187,0.6968,0.4712,0.1477,0.0777,0.82325,0.205,9.9,-90.47474717,39.64411385
17173,12.9,6.5,0.001,0.247,0.3487,0.1812,0.0707,0.113,0.831182609,0.13,9.9,-88.80550499,39.39115618
17175,13.6,6.5,0.001,0.25,0.1822,0.4126,0.0707,0.014,0.855342857,0.135,10.1,-89.79744739,41.09339203
17177,13.5,6.5,0.003,0.198,0.7481,0.9357,0.227,0.4301,0.816804918,0.107,10.1,-89.66225429,42.3518291
17179,11.5,6.6,0.011,0.161,0.2924,0.433,0.227,0.2617,0.81765,0.071,9.5,-89.51340353,40.50753299
17181,14.3,6.5,0.001,0.325,0.6831,0.6702,0.3582,0.7609,0.548565854,0.166,10.1,-89.2551274,37.47127162
17183,15.6,6.5,0.004,0.25,0.7895,0.8873,0.4642,0.7587,0.816127835,0.137,10.4,-87.73281521,40.18340162
17185,12.8,6.6,0.002,0.179,0.5669,0.1936,0.4187,0.3209,0.56025,0.122,9.9,-87.84427489,38.4461016
17187,14.2,6.5,0.002,0.161,0.6968,0.653,0.717,0.6756,0.838223214,0.13,9.8,-90.61503757,40.84883416
17189,11.7,6.6,0.002,0.213,0.2745,0.2385,0.297,0.1716,0.559995238,0.099,9.5,-89.41047446,38.35218281
17191,13.5,6.6,0.001,0.271,0.1822,0.3247,0.5113,0.5259,0.642619481,0.109,10.1,-88.42561379,38.42956117
17193,13.2,6.6,0.001,0.236,0.8232,0.6234,0.297,0.5817,0.72275098,0.152,10.1,-88.17957488,38.08748757
17195,14.2,6.5,0.005,0.176,0.4691,0.5234,0.5791,0.2439,0.823273684,0.096,9.6,-89.91410299,41.75625488
17197,13.3,6.2,0.042,0.098,0.449,0.4712,0.8555,0.1465,0.707320879,0.061,8.9,-87.97864586,41.44505045
17199,12.9,6.5,0.005,0.229,0.5669,0.6399,0.4642,0.4741,0.525517778,0.132,9.9,-88.92992445,37.73025292
17201,15.6,6.4,0.024,0.156,0.901,0.9019,0.7848,0.554,0.752737931,0.089,10,-89.16086585,42.3362603
17203,10.7,6.6,0.003,0.155,0.2611,0.2216,0.0707,0.0936,0.830513333,0.063,9.2,-89.21110616,40.78823588
18001,15.6,6.5,0.005,0.266,0.1946,0.4126,0.5791,0.8134,0.763374286,0.057,10.6,-84.93665472,40.74565993
18003,14.4,6.5,0.029,0.155,0.5172,0.8628,0.774,0.3878,0.686056579,0.086,10.3,-85.06656204,41.09087088
18005,13.3,6.4,0.007,0.186,0.3838,0.6234,0.7326,0.4107,0.628956818,0.072,9.5,-85.89760297,39.20597057
18007,14.9,6.5,0.001,0.209,0.2745,0.7771,0.297,0.0541,0.834726667,0.132,10.5,-87.31090602,40.60625846
18009,14.3,6.5,0.002,0.231,0.6545,0.5775,0.0707,0.2795,0.803306667,0.133,10.5,-85.32481992,40.47360056
18011,9.9,6.5,0.008,0.111,0.0777,0.3792,0.5113,0.1242,0.724811111,0.072,9.1,-86.46869621,40.05080138
18013,12.2,6.6,0,0.203,0.3634,0.1936,0.297,0.1044,0.637396875,0.295,10,-86.2273748,39.19621116
18015,13.9,6.5,0.002,0.216,0.2745,0.1487,0.4187,0.05,0.8338325,0.177,10,-86.56348413,40.58285856
18017,18,6.4,0.004,0.216,0.5854,0.7316,0.915,0.5088,0.819031915,0.106,10.3,-86.34594656,40.7614915
18019,14.1,6.5,0.018,0.208,0.449,0.4712,0.5113,0.2541,0.6495575,0.117,10,-85.70727163,38.47719455
18021,13.8,6.5,0.002,0.222,0.4691,0.6702,0.3582,0.2477,0.764690244,0.109,10.3,-87.11575844,39.39272785
18023,16.6,6.4,0.003,0.204,0.3838,0.5234,0.8774,0.453,0.822055814,0.099,10.1,-86.47515954,40.3016906
18025,16,6.5,0.001,0.354,0.2334,0.3123,0.1477,0.27,0.716464706,0.293,11,-86.45170839,38.29241457
18027,17.4,6.5,0.004,0.313,0.2611,0.433,0.6718,0.8586,0.656755102,0.09,11,-87.07206846,38.70240997
18029,12.7,6.6,0.006,0.154,0.3981,0.5412,0.0707,0.1226,0.642548571,0.087,10.1,-84.97325853,39.1451919
18031,13.3,6.6,0.005,0.211,0.3121,0.6702,0.227,0.1706,0.6508475,0.084,10,-85.50114305,39.30699993
18033,13.5,6.4,0.008,0.178,0.3487,0.8809,0.227,0.1971,0.652760417,0.063,10,-84.99908428,41.39758002
18035,13.7,6.5,0.009,0.181,0.6968,0.6234,0.297,0.7011,0.771479167,0.127,10.7,-85.3968993,40.22752532
18037,13.7,6.5,0.006,0.182,0.0331,0.3435,0.6558,0.3047,0.51622093,0.069,9.8,-86.87980212,38.36427643
18039,17.3,6.3,0.036,0.189,0.3634,0.8873,0.873,0.7966,0.699175,0.082,10.3,-85.85875528,41.59738448
18041,15.5,6.6,0.004,0.287,0.4166,0.7316,0.227,0.5883,0.787126316,0.116,10.8,-85.17872496,39.64005585
18043,12.2,6.5,0.014,0.2,0.3299,0.6832,0.297,0.205,0.461023077,0.101,10,-85.90683072,38.31892864
18045,14,6.5,0.001,0.225,0.5481,0.1706,0.3582,0.0818,0.734138636,0.111,10.3,-87.2419917,40.12087076
18047,13.6,6.5,0.001,0.235,0.2334,0.7469,0.297,0.099,0.75153913,0.101,10.1,-85.06028488,39.41486452
18049,14.6,6.5,0.002,0.22,0.3487,0.2385,0.5492,0.1933,0.819957895,0.189,10.3,-86.26358368,41.0469633
18051,13.1,6.5,0.005,0.207,0.1484,0.653,0.1477,0.6667,0.601101695,0.12,10,-87.58459437,38.31182537
18053,14.7,6.4,0.007,0.221,0.7726,0.9137,0.0707,0.6673,0.79355,0.143,10.9,-85.6547259,40.51584459
18055,14.3,6.6,0.002,0.277,0.5172,0.3613,0.4187,0.4378,0.764298182,0.161,10.5,-86.96204637,39.03632773
18057,9,6.5,0.024,0.052,0.1124,0.3792,0.5791,0.035,0.7059275,0.052,8.7,-86.05201425,40.07248948
18059,11.3,6.5,0.008,0.12,0.1035,0.3613,0.297,0.0271,0.739384848,0.05,9.5,-85.77323764,39.82354998
18061,13.1,6.5,0.002,0.247,0.6207,0.3247,0.1477,0.1356,0.703407843,0.141,10,-86.11131095,38.19512288
18063,11.2,6.5,0.019,0.097,0.2334,0.5234,0.5791,0.0802,0.710858974,0.044,9.3,-86.50997588,39.76951737
18065,14.5,6.5,0.004,0.234,0.6032,0.6399,0.0707,0.3457,0.786216667,0.133,10.3,-85.39643537,39.93103974
18067,13.8,6.6,0.013,0.186,0.5669,0.7469,0.3582,0.2509,0.802003125,0.118,10.6,-86.11693073,40.48358562
18069,13.5,6.6,0.004,0.196,0.1717,0.2537,0.227,0.2512,0.7753,0.079,10.1,-85.48817228,40.82923996
18071,15.4,6.5,0.004,0.239,0.3487,0.6972,0.6905,0.3722,0.687928814,0.117,10.4,-86.03754135,38.90641749
18073,14.1,6.5,0.004,0.174,0.2924,0.5053,0.4642,0.2241,0.817961017,0.073,9.9,-87.11612124,41.0229983
18075,16.1,6.5,0.003,0.228,0.4876,0.7584,0.3582,0.6348,0.800125,0.119,10.8,-85.00563533,40.43791837
18077,13.8,6.6,0.004,0.195,0.5854,0.8752,0.227,0.5645,0.659502941,0.117,10.5,-85.43857288,38.78582266
18079,14.8,6.5,0.003,0.238,0.2611,0.5412,0.227,0.3734,0.702675556,0.132,10.6,-85.6280646,38.99693006
18081,11.9,6.4,0.014,0.122,0.2745,0.6702,0.4187,0.1891,0.589222222,0.074,9.4,-86.10163679,39.48997075
18083,14.1,6.6,0.003,0.207,0.4303,0.8548,0.1477,0.7638,0.698469643,0.123,10.4,-87.41800847,38.68908988
18085,14.4,6.5,0.007,0.169,0.2455,0.5597,0.7491,0.6202,0.769798361,0.198,10,-85.86071768,41.24409734
18087,17.9,6.5,0.006,0.379,0.0777,0.2792,0.8593,0.44,0.731597436,0.177,11.1,-85.42649791,41.64260624
18089,17.7,6.3,0.067,0.186,0.8341,0.8918,0.7848,0.504,0.697360606,0.126,10.2,-87.3763856,41.47221213
18091,15.2,6.4,0.008,0.198,0.815,0.7771,0.4642,0.9051,0.795684058,0.125,10.4,-86.74236622,41.54902156
18093,14,6.5,0.003,0.245,0.3981,0.5053,0.1477,0.1917,0.479952083,0.125,10.4,-86.48345113,38.84116289
18095,15.2,6.5,0.01,0.188,0.6032,0.8462,0.4642,0.5877,0.77082,0.129,11,-85.71934517,40.16165562
18097,16.7,6.4,0.104,0.196,0.7481,0.9019,0.8685,0.6839,0.502673913,0.126,10.9,-86.13847167,39.78170968
18099,15.8,6.4,0.005,0.247,0.5344,0.2216,0.8039,0.6886,0.766517857,0.146,10.3,-86.26176129,41.32484896
18101,14.3,6.5,0.002,0.262,0.1369,0.49,0,0.2178,0.58772069,0.126,10.4,-86.80306547,38.70801119
18103,16.4,6.4,0.004,0.222,0.6831,0.7469,0.227,0.5377,0.8059025,0.112,10.5,-86.04502307,40.76950401
18105,12.3,6.5,0.007,0.111,0.6545,0.3613,0.6087,0.8921,0.709747917,0.092,9.8,-86.52313721,39.16091756
18107,13.8,6.6,0.003,0.187,0.2611,0.6065,0.6718,0.4234,0.672817857,0.082,10,-86.8932998,40.04037852
18109,13.6,6.5,0.004,0.176,0.5669,0.49,0.227,0.2149,0.673086957,0.083,10.2,-86.44621214,39.48154835
18111,15.9,6.5,0.002,0.17,0.6831,0.6702,0.7052,0.042,0.825588636,0.085,10.5,-87.39753659,40.95584774
18113,15.6,6.5,0.005,0.189,0.3487,0.6399,0.7848,0.4371,0.715861224,0.116,10,-85.41746673,41.39859951
18115,13.2,6.5,0.001,0.222,0.0646,0.0777,0,0.1207,0.58455,0.113,10,-84.96504312,38.95009459
18117,15.7,6.5,0.002,0.301,0.3121,0.7316,0.1477,0.7039,0.584854167,0.145,10.9,-86.49506928,38.54177889
18119,14.9,6.5,0.001,0.286,0.5006,0.3613,0.227,0.242,0.7032025,0.143,10.7,-86.83765423,39.31281005
18121,14.8,6.6,0.001,0.316,0.5172,0.1022,0.4642,0.8698,0.763184615,0.25,10.9,-87.20636722,39.77362005
18123,14.5,6.5,0.002,0.249,0.1035,0.6702,0.0707,0.5205,0.742276744,0.139,10,-86.6380318,38.07964914
18125,14,6.5,0.003,0.313,0.2745,0.0777,0.0707,0.1601,0.691108824,0.112,10.4,-87.23216432,38.39878326
18127,13,6.4,0.019,0.145,0.3634,0.5938,0.4187,0.2273,0.77272381,0.062,9.4,-87.07331914,41.50883829
18129,12.1,6.6,0.003,0.195,0.2745,0.1337,0,0.0404,0.56174,0.114,9.9,-87.86847118,38.02189155
18131,15,6.5,0.002,0.228,0.5481,0.3613,0,0.0856,0.819512,0.146,10.4,-86.69877926,41.04183211
18133,13.9,6.5,0.002,0.182,0.2745,0.5597,0.4187,0.7186,0.703186,0.105,9.9,-86.84499977,39.66626179
18135,14.8,6.5,0.002,0.218,0.4166,0.6399,0.5113,0.1067,0.81928125,0.104,10.6,-85.01131041,40.15763956
18137,13.5,6.5,0.003,0.2,0.5006,0.49,0.3582,0.6937,0.607514,0.094,10.1,-85.26238637,39.10345467
18139,15.1,6.5,0.002,0.304,0.4166,0.5053,0.297,0.0799,0.785583673,0.102,10.6,-85.46576118,39.61994844
18141,13.8,6.3,0.027,0.186,0.4691,0.7584,0.6718,0.7157,0.700351064,0.13,10.6,-86.28985769,41.61671801
18143,15.5,6.6,0.003,0.271,0.4876,0.4126,0.0707,0.3894,0.715918182,0.149,10.8,-85.7474681,38.68506995
18145,14,6.5,0.004,0.208,0.2745,0.5938,0.5113,0.1929,0.645352381,0.08,10.1,-85.7917004,39.52369219
18147,13.6,6.5,0.003,0.254,0.2611,0.0939,0.297,0.1073,0.694671795,0.105,10.1,-87.00770591,38.01405896
18149,16,6.5,0.002,0.235,0.7347,0.2305,0.4642,0.0971,0.784271429,0.214,10.7,-86.64764857,41.28092644
18151,13.3,6.5,0.007,0.153,0.2188,0.4126,0.5791,0.467,0.68620625,0.288,10,-85.00076485,41.64386788
18153,15.2,6.4,0.002,0.308,0.6207,0.7994,0.1477,0.9357,0.7191,0.137,10.3,-87.41469039,39.08883469
18155,16.3,6.5,0.001,0.265,0.5344,0.653,0.297,0.454,0.578813636,0.184,10.8,-85.03699792,38.82616077
18157,13.3,6.4,0.014,0.112,0.3838,0.5412,0.717,0.8424,0.756991071,0.084,9.8,-86.89409741,40.38861873
18159,13.2,6.5,0.003,0.189,0.1484,0.1812,0.3582,0.0452,0.83338125,0.101,9.9,-86.05185897,40.31134524
18161,14.3,6.5,0.001,0.257,0.0949,0.2792,0.3582,0.1869,0.816058333,0.125,10.4,-84.92514203,39.62554585
18163,14.1,6.5,0.03,0.186,0.3981,0.7679,0.4187,0.7096,0.491926087,0.105,10.3,-87.58578496,38.02495786
18165,13.9,6.6,0.003,0.188,0.4303,0.8185,0.1477,0.4817,0.781987097,0.118,10.3,-87.46397828,39.85381146
18167,14.5,6.7,0.01,0.191,0.8232,0.7771,0.3582,0.8421,0.751932609,0.111,10.4,-87.38996445,39.4306386
18169,13.9,6.5,0.003,0.203,0.2924,0.49,0.227,0.3543,0.792546809,0.093,10.3,-85.79400567,40.84569301
18171,12.9,6.5,0.001,0.196,0.2188,0.6065,0.1477,0.0204,0.805891111,0.093,9.9,-87.35331448,40.34690333
18173,11.5,6.6,0.005,0.141,0.1611,0.3435,0.297,0.1605,0.447955814,0.054,9.6,-87.27205374,38.09216624
18175,14.8,6.6,0.001,0.295,0.6032,0.6972,0.0707,0.2486,0.710090909,0.132,10.6,-86.1053059,38.59998417
18177,14.7,6.6,0.006,0.242,0.5481,0.8809,0.5113,0.6915,0.783753488,0.151,10.8,-85.00987614,39.86441646
18179,13.1,6.6,0.003,0.195,0.071,0.3961,0.297,0.1754,0.80003913,0.082,10.1,-85.22121986,40.72918665
18181,14.7,6.5,0.003,0.197,0.2745,0.2961,0.7491,0.0688,0.816564286,0.256,10.1,-86.8654694,40.74977159
18183,12.6,6.5,0.005,0.165,0.1124,0.4712,0.0707,0.0299,0.743289189,0.077,9.7,-85.50511794,41.13937534
19001,10.5,6.5,0.001,0.224,0.1822,0.2961,0.0707,0.0554,0.760652381,0.152,8.6,-94.47094134,41.33074643
19003,10.2,6.5,0.001,0.219,0.1035,0.0478,0.1477,0.085,0.775884,0.183,8.7,-94.69918488,41.02898389
19005,11.9,6.4,0.001,0.25,0.0777,0.1022,0.7631,0.5333,0.76371831,0.234,8.7,-91.37809229,43.28428379
19007,11.3,6.5,0.001,0.279,0.4876,0.1391,0.227,0.4922,0.76355,0.183,9.3,-92.86861042,40.74316347
19009,10.7,6.5,0.001,0.216,0.0777,0.2385,0.1477,0.0159,0.793669388,0.11,8.9,-94.9058222,41.68458933
19011,9.7,6.5,0.002,0.185,0.1124,0.2792,0.227,0.0318,0.811525926,0.081,8.5,-92.06573173,42.08017475
19013,10.5,6.3,0.012,0.17,0.3299,0.6972,0.717,0.6663,0.779722727,0.08,8.9,-92.30881971,42.47009574
19015,9.6,6.6,0.002,0.154,0.2188,0.2961,0.3582,0.3598,0.756595238,0.082,8.6,-93.93163709,42.03650263
19017,8.8,6.6,0.002,0.164,0.1484,0.1706,0.297,0.1678,0.78742,0.071,8.3,-92.31805483,42.77458725
19019,10.1,6.5,0.002,0.197,0.1245,0.5597,0.0707,0.1277,0.797689552,0.114,8.4,-91.83784215,42.47078379
19021,16.3,6.1,0.002,0.187,0.4691,0.8185,0.9796,0.7052,0.732687143,0.09,8.4,-95.15114886,42.73549362
19023,10.1,6.5,0.001,0.221,0.1611,0.1487,0.1477,0.0372,0.794908571,0.077,8.6,-92.79019344,42.73156614
19025,10.6,6.5,0.001,0.201,0.0573,0.5775,0.0707,0.3107,0.75297619,0.173,8.7,-94.6404136,42.38518485
19027,9.9,6.5,0.003,0.187,0.0525,0.3435,0.1477,0.1181,0.793511111,0.086,8.6,-94.86055928,42.03623822
19029,11.4,6.5,0.001,0.213,0.071,0.3613,0.5492,0.1799,0.769938095,0.095,9,-94.92782663,41.33148761
19031,9.3,6.5,0.002,0.172,0.0949,0.0853,0.297,0.0344,0.817938095,0.081,8.3,-91.13242305,41.77232666
19033,10.4,6.5,0.006,0.189,0.2611,0.6234,0.3582,0.4454,0.714614493,0.14,8.7,-93.26081843,43.08155771
19035,10.6,6.5,0.003,0.173,0.0646,0.5412,0.297,0.3075,0.773311111,0.077,8.6,-95.6238054,42.73562258
19037,10.5,6.4,0.002,0.213,0.0433,0.0939,0.6718,0.0525,0.746974074,0.088,8.6,-92.31766375,43.06004135
19039,13.3,6.3,0.001,0.179,0.1484,0.3435,0.7848,0.5762,0.760017778,0.084,8.7,-93.78515784,41.02903229
19041,10.4,6.5,0.002,0.178,0.1946,0.5597,0.6905,0.4358,0.69278,0.107,8.6,-95.15091942,43.0825804
19043,11.1,6.5,0.001,0.234,0.0525,0.3123,0.4642,0.3881,0.784689011,0.159,8.7,-91.34143277,42.84474931
19045,10.8,6.6,0.005,0.205,0.3121,0.6972,0.1477,0.3219,0.795725581,0.105,9.1,-90.53197243,41.89803581
19047,17.9,6.2,0.002,0.227,0.7347,0.6399,0.9707,0.8583,0.797783117,0.085,8.8,-95.38196775,42.03721246
19049,7.9,6.5,0.004,0.088,0.071,0.1812,0.7052,0.1595,0.729461765,0.059,7.6,-94.03976193,41.6848582
19051,12.1,6.5,0,0.345,0.1035,0.2216,0.4642,0.5918,0.751190741,0.106,9.2,-92.40971729,40.74768908
19053,11.6,6.5,0,0.258,0.3121,0.4126,0.4187,0.9542,0.779738182,0.167,9.3,-93.78628141,40.73768271
19055,10.6,6.4,0.001,0.18,0.0646,0.2385,0.0707,0.0996,0.799639683,0.144,8.6,-91.36734141,42.4712209
19057,11.2,6.6,0.007,0.219,0.4691,0.9137,0.297,0.3964,0.78202439,0.093,9.1,-91.18148299,40.92317439
19059,8.9,6.5,0.003,0.148,0.1035,0.4518,0.3582,0.263,0.663984,0.408,8.3,-95.15083006,43.37798476
19061,9.7,6.4,0.008,0.145,0.2611,0.5597,0.3582,0.5352,0.761514085,0.067,8.4,-90.88252185,42.46882243
19063,11.9,6.6,0.001,0.232,0.1611,0.6832,0.7491,0.5374,0.690966667,0.143,8.7,-94.67848026,43.37802248
19065,11,6.4,0.001,0.211,0.1717,0.7771,0.3582,0.2155,0.76941,0.131,8.7,-91.84432433,42.86259615
19067,11.4,6.5,0.002,0.23,0.0777,0.4712,0.4642,0.3206,0.730201818,0.105,9,-92.78900337,43.05992085
19069,12.7,6.4,0.001,0.273,0.2334,0.7316,0.5791,0.0252,0.794877778,0.137,8.8,-93.26247299,42.73254585
19071,10.5,6.6,0.001,0.197,0.2054,0.1706,0.0707,0.0821,0.784614545,0.132,8.8,-95.60467654,40.74558919
19073,10.6,6.5,0.001,0.181,0.4691,0.3961,0.4187,0.1449,0.771998571,0.145,8.7,-94.39681699,42.03624037
19075,9,6.5,0.001,0.167,0.0525,0.2216,0.1477,0.006,0.822694737,0.078,8.2,-92.79141774,42.40186507
19077,10.5,6.5,0.001,0.189,0.1717,0.5412,0.4187,0.0557,0.765560317,0.24,8.5,-94.50105501,41.68375481
19079,10.6,6.5,0.002,0.211,0.1245,0.0939,0.6087,0.1321,0.781580882,0.122,8.5,-93.70680967,42.38377132
19081,10.3,6.5,0.002,0.201,0.0433,0.1162,0.4642,0.1162,0.718380952,0.103,8.4,-93.7342723,43.08188607
19083,10.6,6.5,0.002,0.232,0.0395,0.1391,0.4642,0.2894,0.81205873,0.122,8.6,-93.2404025,42.38388032
19085,10.4,6.5,0.001,0.22,0.0306,0.3961,0.0707,0.135,0.775442308,0.107,8.7,-95.81692089,41.68285275
19087,11.1,6.4,0.002,0.206,0.449,0.8682,0.5113,0.2528,0.807497959,0.076,8.5,-91.54453228,40.98797101
19089,10.8,6.5,0.001,0.228,0.0777,0.4712,0.1477,0.2066,0.735061111,0.115,8.8,-92.3171989,43.35676734
19091,11.1,6.6,0.002,0.203,0.2054,0.2665,0.631,0.0825,0.724872,0.107,8.8,-94.20718305,42.77646776
19093,10.4,6.5,0.002,0.223,0.2745,0.1936,0,0.1649,0.794906122,0.123,8.6,-95.51349616,42.38687466
19095,10,6.5,0.002,0.212,0.0949,0.1812,0.227,0.1347,0.800946032,0.072,8.5,-92.06552401,41.68632343
19097,10.5,6.5,0.002,0.215,0.2924,0.653,0,0.164,0.778887324,0.135,8.7,-90.5742294,42.17174259
19099,10.8,6.4,0.002,0.199,0.3981,0.5053,0.1477,0.5629,0.807735714,0.106,8.6,-93.05376454,41.68603885
19101,10.7,6.4,0.002,0.188,0.6968,0.3792,0.8325,0.689,0.79331,0.103,8.1,-91.94887288,41.03176207
19103,9,6.5,0.008,0.085,0.1611,0.1936,0.8112,0.8593,0.778489474,0.066,8.5,-91.58810189,41.67152486
19105,10.9,6.5,0.001,0.21,0.2188,0.1573,0.5113,0.5033,0.797079365,0.085,8.7,-91.13146542,42.12123707
19107,10.8,6.5,0.001,0.235,0.3981,0.1487,0.0707,0.0111,0.804807937,0.102,8.7,-92.17864232,41.33646548
19109,10.5,6.5,0.001,0.208,0.1369,0.4712,0.297,0.0968,0.727971667,0.112,8.5,-94.20671993,43.20413003
19111,11.7,6.4,0.005,0.228,0.7583,0.7584,0.1477,0.5568,0.788858182,0.128,9.1,-91.4792644,40.64198217
19113,9.3,6.5,0.015,0.132,0.1822,0.6065,0.5791,0.3938,0.772413333,0.069,8.8,-91.59902286,42.07895353
19115,14.7,6.3,0.001,0.212,0.4303,0.3792,0.9347,0.3438,0.79229434,0.138,8.7,-91.2596183,41.21850706
19117,10.9,6.5,0.001,0.222,0.3981,0.3123,0.631,0.248,0.775122222,0.136,8.8,-93.32772066,41.02937379
19119,10.1,6.5,0.002,0.163,0.0487,0.1573,0.4642,0.0398,0.723885915,0.093,8.5,-96.21029239,43.38049696
19121,9.5,6.6,0.001,0.176,0.2455,0.2216,0.3582,0.0248,0.759026984,0.083,8.4,-94.01556195,41.33071422
19123,10.9,6.5,0.002,0.177,0.4691,0.7198,0.4642,0.5989,0.807047619,0.103,8.8,-92.64090936,41.33520346
19125,9.7,6.5,0.002,0.192,0.1245,0.2961,0.227,0.589,0.768008696,0.06,8.6,-93.09943715,41.33445188
19127,15,6.3,0.003,0.222,0.4303,0.6065,0.9577,0.7415,0.812502857,0.085,8.5,-92.99877135,42.03584923
19129,10.1,6.5,0.001,0.152,0.2188,0.3613,0.297,0.1789,0.787997778,0.089,8.5,-95.62132672,41.03345226
19131,11.1,6.5,0.001,0.206,0.1369,0.1936,0.227,0.0917,0.719303704,0.111,8.8,-92.78903145,43.35641237
19133,11.1,6.5,0.001,0.215,0.1369,0.5234,0.0707,0.2003,0.769235802,0.141,9,-95.95992348,42.05166625
